id,person1,source,inscription,person2,target
248,[------]ion,Ainos,D044,[----]is,Ainos
248,[------]ion,Ainos,D044,[------]pe,Ainos
248,[------]ion,Ainos,D044,[------] ion,Ainos
248,[------]ion,Ainos,D044,[------]ion,Ainos
258,Nikolaos,Ainos,D045,Nikolaos,Ainos
37,Lysias,Alabanda,D005,Nikomedes,Abdera
37,Lysias,Alabanda,D005,Hermogenes,Abdera
38,Prionios,Alabanda,D005,Nikomedes,Abdera
38,Prionios,Alabanda,D005,Hermogenes,Abdera
31,Kratinos,Alabanda,D004,Kratinos,Alabanda
37,Lysias,Alabanda,D005,Lysias,Alabanda
37,Lysias,Alabanda,D005,Prionios,Alabanda
38,Prionios,Alabanda,D005,Lysias,Alabanda
38,Prionios,Alabanda,D005,Prionios,Alabanda
89,Dionysios,Alabanda,D007,Dionysios,Alabanda
89,Dionysios,Alabanda,D007,Dionysios,Alabanda
90,Dionysios,Alabanda,D007,Dionysios,Alabanda
90,Dionysios,Alabanda,D007,Dionysios,Alabanda
163,[--]n,Alabanda,D013,[--]n,Alabanda
163,[--]n,Alabanda,D013,Pamphilos,Alabanda
164,Pamphilos,Alabanda,D013,[--]n,Alabanda
164,Pamphilos,Alabanda,D013,Pamphilos,Alabanda
735,[He}rakleotes,Alabanda,D023,[He}rakleotes,Alabanda
735,[He}rakleotes,Alabanda,D023,[A]naxidem[os,Alabanda
736,[A]naxidem[os,Alabanda,D023,[He}rakleotes,Alabanda
736,[A]naxidem[os,Alabanda,D023,[A]naxidem[os,Alabanda
31,Kratinos,Alabanda,D004,Xenokrates,Astypalaia
31,Kratinos,Alabanda,D004,Bakchyllos,Astypalaia
31,Kratinos,Alabanda,D004,Agathokles,Astypalaia
37,Lysias,Alabanda,D005,Hierokles,Bargylia
37,Lysias,Alabanda,D005,Bryon,Bargylia
38,Prionios,Alabanda,D005,Hierokles,Bargylia
38,Prionios,Alabanda,D005,Bryon,Bargylia
163,[--]n,Alabanda,D013,[Me]nelaos,Dardanos
163,[--]n,Alabanda,D013,Deiphilos,Dardanos
164,Pamphilos,Alabanda,D013,[Me]nelaos,Dardanos
164,Pamphilos,Alabanda,D013,Deiphilos,Dardanos
31,Kratinos,Alabanda,D004,Chairephon ,Ephesos
31,Kratinos,Alabanda,D004,Artemidoros ,Ephesos
31,Kratinos,Alabanda,D004,Hegesias ,Ephesos
31,Kratinos,Alabanda,D004,Menekrates ,Ephesos
37,Lysias,Alabanda,D005,Theodotos,Ephesos
37,Lysias,Alabanda,D005,Artemidoros ,Ephesos
37,Lysias,Alabanda,D005,[A]pollodoros,Ephesos
38,Prionios,Alabanda,D005,Theodotos,Ephesos
38,Prionios,Alabanda,D005,Artemidoros ,Ephesos
38,Prionios,Alabanda,D005,[A]pollodoros,Ephesos
735,[He}rakleotes,Alabanda,D023,Erasinnides,Ephesos
735,[He}rakleotes,Alabanda,D023,Apollonides,Ephesos
735,[He}rakleotes,Alabanda,D023,Herakleides,Ephesos
736,[A]naxidem[os,Alabanda,D023,Erasinnides,Ephesos
736,[A]naxidem[os,Alabanda,D023,Apollonides,Ephesos
736,[A]naxidem[os,Alabanda,D023,Herakleides,Ephesos
163,[--]n,Alabanda,D013,[--]nias,Halikarnassos
163,[--]n,Alabanda,D013,Moschos,Halikarnassos
164,Pamphilos,Alabanda,D013,[--]nias,Halikarnassos
164,Pamphilos,Alabanda,D013,Moschos,Halikarnassos
37,Lysias,Alabanda,D005,Billaros,Iasos
37,Lysias,Alabanda,D005,Antileon,Iasos
38,Prionios,Alabanda,D005,Billaros,Iasos
38,Prionios,Alabanda,D005,Antileon,Iasos
37,Lysias,Alabanda,D005,Antipatros,Kaunos
37,Lysias,Alabanda,D005,Hermokrates,Kaunos
37,Lysias,Alabanda,D005,Hermon,Kaunos
38,Prionios,Alabanda,D005,Antipatros,Kaunos
38,Prionios,Alabanda,D005,Hermokrates,Kaunos
38,Prionios,Alabanda,D005,Hermon,Kaunos
163,[--]n,Alabanda,D013,[--],Kaunos
163,[--]n,Alabanda,D013,Bellerophontes,Kaunos
163,[--]n,Alabanda,D013,[--]as,Kaunos
164,Pamphilos,Alabanda,D013,[--],Kaunos
164,Pamphilos,Alabanda,D013,Bellerophontes,Kaunos
164,Pamphilos,Alabanda,D013,[--]as,Kaunos
163,[--]n,Alabanda,D013,Hierokles,Keramos
163,[--]n,Alabanda,D013,Aristomenes,Keramos
164,Pamphilos,Alabanda,D013,Hierokles,Keramos
164,Pamphilos,Alabanda,D013,Aristomenes,Keramos
31,Kratinos,Alabanda,D004,Apolonides ,Klazomenai
31,Kratinos,Alabanda,D004,Pythion ,Klazomenai
31,Kratinos,Alabanda,D004,Aristophylos,Kos
37,Lysias,Alabanda,D005,Eukleides,Kos
37,Lysias,Alabanda,D005,Agesikrates,Kos
37,Lysias,Alabanda,D005,Apatourios,Kos
38,Prionios,Alabanda,D005,Eukleides,Kos
38,Prionios,Alabanda,D005,Agesikrates,Kos
38,Prionios,Alabanda,D005,Apatourios,Kos
37,Lysias,Alabanda,D005,Apollophanes,Kyme
37,Lysias,Alabanda,D005,Theodoros,Kyme
38,Prionios,Alabanda,D005,Apollophanes,Kyme
38,Prionios,Alabanda,D005,Theodoros,Kyme
163,[--]n,Alabanda,D013,[--]doros,Kyzikos
163,[--]n,Alabanda,D013,Arxippos,Kyzikos
164,Pamphilos,Alabanda,D013,[--]doros,Kyzikos
164,Pamphilos,Alabanda,D013,Arxippos,Kyzikos
735,[He}rakleotes,Alabanda,D023,Meniskos,Kyzikos
735,[He}rakleotes,Alabanda,D023,Herakleides,Kyzikos
736,[A]naxidem[os,Alabanda,D023,Meniskos,Kyzikos
736,[A]naxidem[os,Alabanda,D023,Herakleides,Kyzikos
735,[He}rakleotes,Alabanda,D023,Memnonides,Lampsakos
735,[He}rakleotes,Alabanda,D023,Dosithe[os],Lampsakos
736,[A]naxidem[os,Alabanda,D023,Memnonides,Lampsakos
736,[A]naxidem[os,Alabanda,D023,Dosithe[os],Lampsakos
37,Lysias,Alabanda,D005,Diodotos,Maroneia
37,Lysias,Alabanda,D005,Dorkos,Maroneia
38,Prionios,Alabanda,D005,Diodotos,Maroneia
38,Prionios,Alabanda,D005,Dorkos,Maroneia
37,Lysias,Alabanda,D005,Kallippos,Mytilene Lesbos
37,Lysias,Alabanda,D005,Diophanes,Mytilene Lesbos
38,Prionios,Alabanda,D005,Kallippos,Mytilene Lesbos
38,Prionios,Alabanda,D005,Diophanes,Mytilene Lesbos
37,Lysias,Alabanda,D005,Theokles,Naxos
37,Lysias,Alabanda,D005,Sosik[- - - - - - - - - - - -],Naxos
38,Prionios,Alabanda,D005,Theokles,Naxos
38,Prionios,Alabanda,D005,Sosik[- - - - - - - - - - - -],Naxos
37,Lysias,Alabanda,D005,Basileides ,Paros
37,Lysias,Alabanda,D005,Hegekrates,Paros
37,Lysias,Alabanda,D005,Demetrios ,Paros
38,Prionios,Alabanda,D005,Basileides ,Paros
38,Prionios,Alabanda,D005,Hegekrates,Paros
38,Prionios,Alabanda,D005,Demetrios ,Paros
37,Lysias,Alabanda,D005,Mandron,Pergamon
37,Lysias,Alabanda,D005,Apollotimos,Pergamon
37,Lysias,Alabanda,D005,Attalos,Pergamon
38,Prionios,Alabanda,D005,Mandron,Pergamon
38,Prionios,Alabanda,D005,Apollotimos,Pergamon
38,Prionios,Alabanda,D005,Attalos,Pergamon
37,Lysias,Alabanda,D005,Moschion,Priene
37,Lysias,Alabanda,D005,Phileas,Priene
38,Prionios,Alabanda,D005,Moschion,Priene
38,Prionios,Alabanda,D005,Phileas,Priene
37,Lysias,Alabanda,D005,Euaratos,Rhodes
37,Lysias,Alabanda,D005,Timapolis,Rhodes
37,Lysias,Alabanda,D005,Timapolios,Rhodes
37,Lysias,Alabanda,D005,Philinnos,Rhodes
38,Prionios,Alabanda,D005,Euaratos,Rhodes
38,Prionios,Alabanda,D005,Timapolis,Rhodes
38,Prionios,Alabanda,D005,Timapolios,Rhodes
38,Prionios,Alabanda,D005,Philinnos,Rhodes
735,[He}rakleotes,Alabanda,D023,AL[………..],Rhodes
735,[He}rakleotes,Alabanda,D023,HERO.[………..],Rhodes
736,[A]naxidem[os,Alabanda,D023,AL[………..],Rhodes
736,[A]naxidem[os,Alabanda,D023,HERO.[………..],Rhodes
37,Lysias,Alabanda,D005,Zoilos,Samos
37,Lysias,Alabanda,D005,Philoxenos,Samos
37,Lysias,Alabanda,D005,Theodektes,Samos
38,Prionios,Alabanda,D005,Zoilos,Samos
38,Prionios,Alabanda,D005,Philoxenos,Samos
38,Prionios,Alabanda,D005,Theodektes,Samos
31,Kratinos,Alabanda,D004,[- - -]kleious,Samothrace
37,Lysias,Alabanda,D005,Le[tog]enos,Samothrace
38,Prionios,Alabanda,D005,Le[tog]enos,Samothrace
37,Lysias,Alabanda,D005,Chrysaor,Stratonikeia
37,Lysias,Alabanda,D005,P[re]pon,Stratonikeia
37,Lysias,Alabanda,D005,Zoilos,Stratonikeia
38,Prionios,Alabanda,D005,Chrysaor,Stratonikeia
38,Prionios,Alabanda,D005,P[re]pon,Stratonikeia
38,Prionios,Alabanda,D005,Zoilos,Stratonikeia
439,Didumos,Alexandria,D053,Dionusios,"Aigai (Cilicia, per Robert)"
440,Kron[i]os,Alexandria,D053,Dionusios,"Aigai (Cilicia, per Robert)"
444,Demetrios,Alexandria,D053,Dionusios,"Aigai (Cilicia, per Robert)"
445,Preimos,Alexandria,D053,Dionusios,"Aigai (Cilicia, per Robert)"
439,Didumos,Alexandria,D053,Didumos,Alexandria
439,Didumos,Alexandria,D053,Kron[i]os,Alexandria
439,Didumos,Alexandria,D053,Demetrios,Alexandria
439,Didumos,Alexandria,D053,Preimos,Alexandria
440,Kron[i]os,Alexandria,D053,Didumos,Alexandria
440,Kron[i]os,Alexandria,D053,Kron[i]os,Alexandria
440,Kron[i]os,Alexandria,D053,Demetrios,Alexandria
440,Kron[i]os,Alexandria,D053,Preimos,Alexandria
444,Demetrios,Alexandria,D053,Didumos,Alexandria
444,Demetrios,Alexandria,D053,Kron[i]os,Alexandria
444,Demetrios,Alexandria,D053,Demetrios,Alexandria
444,Demetrios,Alexandria,D053,Preimos,Alexandria
445,Preimos,Alexandria,D053,Didumos,Alexandria
445,Preimos,Alexandria,D053,Kron[i]os,Alexandria
445,Preimos,Alexandria,D053,Demetrios,Alexandria
445,Preimos,Alexandria,D053,Preimos,Alexandria
439,Didumos,Alexandria,D053,Antiphilos,Byzantion
439,Didumos,Alexandria,D053,Menemachos,Byzantion
440,Kron[i]os,Alexandria,D053,Antiphilos,Byzantion
440,Kron[i]os,Alexandria,D053,Menemachos,Byzantion
444,Demetrios,Alexandria,D053,Antiphilos,Byzantion
444,Demetrios,Alexandria,D053,Menemachos,Byzantion
445,Preimos,Alexandria,D053,Antiphilos,Byzantion
445,Preimos,Alexandria,D053,Menemachos,Byzantion
439,Didumos,Alexandria,D053,Alexandros,Magnesia ad Maeandrum/Leukophrys
440,Kron[i]os,Alexandria,D053,Alexandros,Magnesia ad Maeandrum/Leukophrys
444,Demetrios,Alexandria,D053,Alexandros,Magnesia ad Maeandrum/Leukophrys
445,Preimos,Alexandria,D053,Alexandros,Magnesia ad Maeandrum/Leukophrys
439,Didumos,Alexandria,D053,Boiotos,Serrhai
440,Kron[i]os,Alexandria,D053,Boiotos,Serrhai
444,Demetrios,Alexandria,D053,Boiotos,Serrhai
445,Preimos,Alexandria,D053,Boiotos,Serrhai
439,Didumos,Alexandria,D053,Antiphanes,Styberra
440,Kron[i]os,Alexandria,D053,Antiphanes,Styberra
444,Demetrios,Alexandria,D053,Antiphanes,Styberra
445,Preimos,Alexandria,D053,Antiphanes,Styberra
439,Didumos,Alexandria,D053,Kadmos,Thasos
440,Kron[i]os,Alexandria,D053,Kadmos,Thasos
444,Demetrios,Alexandria,D053,Kadmos,Thasos
445,Preimos,Alexandria,D053,Kadmos,Thasos
439,Didumos,Alexandria,D053,Antiphanes,Troy/Ilium
439,Didumos,Alexandria,D053,Apollonios,Troy/Ilium
440,Kron[i]os,Alexandria,D053,Antiphanes,Troy/Ilium
440,Kron[i]os,Alexandria,D053,Apollonios,Troy/Ilium
444,Demetrios,Alexandria,D053,Antiphanes,Troy/Ilium
444,Demetrios,Alexandria,D053,Apollonios,Troy/Ilium
445,Preimos,Alexandria,D053,Antiphanes,Troy/Ilium
445,Preimos,Alexandria,D053,Apollonios,Troy/Ilium
182,,Alexandria Troas,D031,,Alexandria Troas
450,Ioul[i]e[i]s,Alexandria Troas,D054,Ioul[i]e[i]s,Alexandria Troas
182,,Alexandria Troas,D031,Euporion,Aspendos
182,,Alexandria Troas,D031,,Tegea
182,,Alexandria Troas,D031,Themistagoras ,Thera
182,,Alexandria Troas,D031,Kratidamos,Torone 2
276,Attinas,Alopekonnesos,D047,Attinas,Alopekonnesos
276,Attinas,Alopekonnesos,D047,Andromachos,Alopekonnesos
277,Andromachos,Alopekonnesos,D047,Attinas,Alopekonnesos
277,Andromachos,Alopekonnesos,D047,Andromachos,Alopekonnesos
276,Attinas,Alopekonnesos,D047,Amatokos,Tralles
277,Andromachos,Alopekonnesos,D047,Amatokos,Tralles
457,Kaekelios (Caecilius),Amphipolis (Maced),C017,Kaekelios (Caecilius),Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Kleopatra,Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Dionusios,Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Bithus,Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Kotus,Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Apollonios,Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Metrodoros,Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Athenion,Amphipolis (Maced)
204,Kleopatra,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
204,Kleopatra,Amphipolis (Maced),D037,Kleopatra,Amphipolis (Maced)
204,Kleopatra,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
204,Kleopatra,Amphipolis (Maced),D037,Dionusios,Amphipolis (Maced)
204,Kleopatra,Amphipolis (Maced),D037,Bithus,Amphipolis (Maced)
204,Kleopatra,Amphipolis (Maced),D037,Kotus,Amphipolis (Maced)
204,Kleopatra,Amphipolis (Maced),D037,Apollonios,Amphipolis (Maced)
204,Kleopatra,Amphipolis (Maced),D037,Metrodoros,Amphipolis (Maced)
204,Kleopatra,Amphipolis (Maced),D037,Athenion,Amphipolis (Maced)
205,Glaukias,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
205,Glaukias,Amphipolis (Maced),D037,Kleopatra,Amphipolis (Maced)
205,Glaukias,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
205,Glaukias,Amphipolis (Maced),D037,Dionusios,Amphipolis (Maced)
205,Glaukias,Amphipolis (Maced),D037,Bithus,Amphipolis (Maced)
205,Glaukias,Amphipolis (Maced),D037,Kotus,Amphipolis (Maced)
205,Glaukias,Amphipolis (Maced),D037,Apollonios,Amphipolis (Maced)
205,Glaukias,Amphipolis (Maced),D037,Metrodoros,Amphipolis (Maced)
205,Glaukias,Amphipolis (Maced),D037,Athenion,Amphipolis (Maced)
206,Dionusios,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
206,Dionusios,Amphipolis (Maced),D037,Kleopatra,Amphipolis (Maced)
206,Dionusios,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
206,Dionusios,Amphipolis (Maced),D037,Dionusios,Amphipolis (Maced)
206,Dionusios,Amphipolis (Maced),D037,Bithus,Amphipolis (Maced)
206,Dionusios,Amphipolis (Maced),D037,Kotus,Amphipolis (Maced)
206,Dionusios,Amphipolis (Maced),D037,Apollonios,Amphipolis (Maced)
206,Dionusios,Amphipolis (Maced),D037,Metrodoros,Amphipolis (Maced)
206,Dionusios,Amphipolis (Maced),D037,Athenion,Amphipolis (Maced)
207,Bithus,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
207,Bithus,Amphipolis (Maced),D037,Kleopatra,Amphipolis (Maced)
207,Bithus,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
207,Bithus,Amphipolis (Maced),D037,Dionusios,Amphipolis (Maced)
207,Bithus,Amphipolis (Maced),D037,Bithus,Amphipolis (Maced)
207,Bithus,Amphipolis (Maced),D037,Kotus,Amphipolis (Maced)
207,Bithus,Amphipolis (Maced),D037,Apollonios,Amphipolis (Maced)
207,Bithus,Amphipolis (Maced),D037,Metrodoros,Amphipolis (Maced)
207,Bithus,Amphipolis (Maced),D037,Athenion,Amphipolis (Maced)
208,Kotus,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
208,Kotus,Amphipolis (Maced),D037,Kleopatra,Amphipolis (Maced)
208,Kotus,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
208,Kotus,Amphipolis (Maced),D037,Dionusios,Amphipolis (Maced)
208,Kotus,Amphipolis (Maced),D037,Bithus,Amphipolis (Maced)
208,Kotus,Amphipolis (Maced),D037,Kotus,Amphipolis (Maced)
208,Kotus,Amphipolis (Maced),D037,Apollonios,Amphipolis (Maced)
208,Kotus,Amphipolis (Maced),D037,Metrodoros,Amphipolis (Maced)
208,Kotus,Amphipolis (Maced),D037,Athenion,Amphipolis (Maced)
209,Apollonios,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
209,Apollonios,Amphipolis (Maced),D037,Kleopatra,Amphipolis (Maced)
209,Apollonios,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
209,Apollonios,Amphipolis (Maced),D037,Dionusios,Amphipolis (Maced)
209,Apollonios,Amphipolis (Maced),D037,Bithus,Amphipolis (Maced)
209,Apollonios,Amphipolis (Maced),D037,Kotus,Amphipolis (Maced)
209,Apollonios,Amphipolis (Maced),D037,Apollonios,Amphipolis (Maced)
209,Apollonios,Amphipolis (Maced),D037,Metrodoros,Amphipolis (Maced)
209,Apollonios,Amphipolis (Maced),D037,Athenion,Amphipolis (Maced)
210,Metrodoros,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
210,Metrodoros,Amphipolis (Maced),D037,Kleopatra,Amphipolis (Maced)
210,Metrodoros,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
210,Metrodoros,Amphipolis (Maced),D037,Dionusios,Amphipolis (Maced)
210,Metrodoros,Amphipolis (Maced),D037,Bithus,Amphipolis (Maced)
210,Metrodoros,Amphipolis (Maced),D037,Kotus,Amphipolis (Maced)
210,Metrodoros,Amphipolis (Maced),D037,Apollonios,Amphipolis (Maced)
210,Metrodoros,Amphipolis (Maced),D037,Metrodoros,Amphipolis (Maced)
210,Metrodoros,Amphipolis (Maced),D037,Athenion,Amphipolis (Maced)
211,Athenion,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
211,Athenion,Amphipolis (Maced),D037,Kleopatra,Amphipolis (Maced)
211,Athenion,Amphipolis (Maced),D037,Glaukias,Amphipolis (Maced)
211,Athenion,Amphipolis (Maced),D037,Dionusios,Amphipolis (Maced)
211,Athenion,Amphipolis (Maced),D037,Bithus,Amphipolis (Maced)
211,Athenion,Amphipolis (Maced),D037,Kotus,Amphipolis (Maced)
211,Athenion,Amphipolis (Maced),D037,Apollonios,Amphipolis (Maced)
211,Athenion,Amphipolis (Maced),D037,Metrodoros,Amphipolis (Maced)
211,Athenion,Amphipolis (Maced),D037,Athenion,Amphipolis (Maced)
203,Glaukias,Amphipolis (Maced),D037,Peritas,Beroia
203,Glaukias,Amphipolis (Maced),D037,Dionusios,Beroia
203,Glaukias,Amphipolis (Maced),D037,Rouphion,Beroia
203,Glaukias,Amphipolis (Maced),D037,Alupos,Beroia
204,Kleopatra,Amphipolis (Maced),D037,Peritas,Beroia
204,Kleopatra,Amphipolis (Maced),D037,Dionusios,Beroia
204,Kleopatra,Amphipolis (Maced),D037,Rouphion,Beroia
204,Kleopatra,Amphipolis (Maced),D037,Alupos,Beroia
205,Glaukias,Amphipolis (Maced),D037,Peritas,Beroia
205,Glaukias,Amphipolis (Maced),D037,Dionusios,Beroia
205,Glaukias,Amphipolis (Maced),D037,Rouphion,Beroia
205,Glaukias,Amphipolis (Maced),D037,Alupos,Beroia
206,Dionusios,Amphipolis (Maced),D037,Peritas,Beroia
206,Dionusios,Amphipolis (Maced),D037,Dionusios,Beroia
206,Dionusios,Amphipolis (Maced),D037,Rouphion,Beroia
206,Dionusios,Amphipolis (Maced),D037,Alupos,Beroia
207,Bithus,Amphipolis (Maced),D037,Peritas,Beroia
207,Bithus,Amphipolis (Maced),D037,Dionusios,Beroia
207,Bithus,Amphipolis (Maced),D037,Rouphion,Beroia
207,Bithus,Amphipolis (Maced),D037,Alupos,Beroia
208,Kotus,Amphipolis (Maced),D037,Peritas,Beroia
208,Kotus,Amphipolis (Maced),D037,Dionusios,Beroia
208,Kotus,Amphipolis (Maced),D037,Rouphion,Beroia
208,Kotus,Amphipolis (Maced),D037,Alupos,Beroia
209,Apollonios,Amphipolis (Maced),D037,Peritas,Beroia
209,Apollonios,Amphipolis (Maced),D037,Dionusios,Beroia
209,Apollonios,Amphipolis (Maced),D037,Rouphion,Beroia
209,Apollonios,Amphipolis (Maced),D037,Alupos,Beroia
210,Metrodoros,Amphipolis (Maced),D037,Peritas,Beroia
210,Metrodoros,Amphipolis (Maced),D037,Dionusios,Beroia
210,Metrodoros,Amphipolis (Maced),D037,Rouphion,Beroia
210,Metrodoros,Amphipolis (Maced),D037,Alupos,Beroia
211,Athenion,Amphipolis (Maced),D037,Peritas,Beroia
211,Athenion,Amphipolis (Maced),D037,Dionusios,Beroia
211,Athenion,Amphipolis (Maced),D037,Rouphion,Beroia
211,Athenion,Amphipolis (Maced),D037,Alupos,Beroia
203,Glaukias,Amphipolis (Maced),D037,Philetairou,Thessalonike
203,Glaukias,Amphipolis (Maced),D037,Phileros,Thessalonike
203,Glaukias,Amphipolis (Maced),D037,Archepolis ,Thessalonike
204,Kleopatra,Amphipolis (Maced),D037,Philetairou,Thessalonike
204,Kleopatra,Amphipolis (Maced),D037,Phileros,Thessalonike
204,Kleopatra,Amphipolis (Maced),D037,Archepolis ,Thessalonike
205,Glaukias,Amphipolis (Maced),D037,Philetairou,Thessalonike
205,Glaukias,Amphipolis (Maced),D037,Phileros,Thessalonike
205,Glaukias,Amphipolis (Maced),D037,Archepolis ,Thessalonike
206,Dionusios,Amphipolis (Maced),D037,Philetairou,Thessalonike
206,Dionusios,Amphipolis (Maced),D037,Phileros,Thessalonike
206,Dionusios,Amphipolis (Maced),D037,Archepolis ,Thessalonike
207,Bithus,Amphipolis (Maced),D037,Philetairou,Thessalonike
207,Bithus,Amphipolis (Maced),D037,Phileros,Thessalonike
207,Bithus,Amphipolis (Maced),D037,Archepolis ,Thessalonike
208,Kotus,Amphipolis (Maced),D037,Philetairou,Thessalonike
208,Kotus,Amphipolis (Maced),D037,Phileros,Thessalonike
208,Kotus,Amphipolis (Maced),D037,Archepolis ,Thessalonike
209,Apollonios,Amphipolis (Maced),D037,Philetairou,Thessalonike
209,Apollonios,Amphipolis (Maced),D037,Phileros,Thessalonike
209,Apollonios,Amphipolis (Maced),D037,Archepolis ,Thessalonike
210,Metrodoros,Amphipolis (Maced),D037,Philetairou,Thessalonike
210,Metrodoros,Amphipolis (Maced),D037,Phileros,Thessalonike
210,Metrodoros,Amphipolis (Maced),D037,Archepolis ,Thessalonike
211,Athenion,Amphipolis (Maced),D037,Philetairou,Thessalonike
211,Athenion,Amphipolis (Maced),D037,Phileros,Thessalonike
211,Athenion,Amphipolis (Maced),D037,Archepolis ,Thessalonike
407,[----]s,Antioch on the Maeander,D051,[----]s,Antioch on the Maeander
407,[----]s,Antioch on the Maeander,D051,[----]os,Antioch on the Maeander
408,[----]os,Antioch on the Maeander,D051,[----]s,Antioch on the Maeander
408,[----]os,Antioch on the Maeander,D051,[----]os,Antioch on the Maeander
407,[----]s,Antioch on the Maeander,D051,[----]s,Arsinoe/Patara
408,[----]os,Antioch on the Maeander,D051,[----]s,Arsinoe/Patara
407,[----]s,Antioch on the Maeander,D051,[----]s,Priapos
408,[----]os,Antioch on the Maeander,D051,[----]s,Priapos
407,[----]s,Antioch on the Maeander,D051,[----]kles,Rhodes
408,[----]os,Antioch on the Maeander,D051,[----]kles,Rhodes
407,[----]s,Antioch on the Maeander,D051,[----]ion,Thasos
407,[----]s,Antioch on the Maeander,D051,[----],Thasos
408,[----]os,Antioch on the Maeander,D051,[----]ion,Thasos
408,[----]os,Antioch on the Maeander,D051,[----],Thasos
556,Straton ,Apameia Kibotos/Kelainai,C054,Straton ,Apameia Kibotos/Kelainai
415,[----]s,Arsinoe/Patara,D051,[----]s,Antioch on the Maeander
415,[----]s,Arsinoe/Patara,D051,[----]os,Antioch on the Maeander
415,[----]s,Arsinoe/Patara,D051,[----]s,Arsinoe/Patara
415,[----]s,Arsinoe/Patara,D051,[----]s,Priapos
415,[----]s,Arsinoe/Patara,D051,[----]kles,Rhodes
415,[----]s,Arsinoe/Patara,D051,[----]ion,Thasos
415,[----]s,Arsinoe/Patara,D051,[----],Thasos
186,Euporion,Aspendos,D031,,Alexandria Troas
186,Euporion,Aspendos,D031,Euporion,Aspendos
186,Euporion,Aspendos,D031,,Tegea
186,Euporion,Aspendos,D031,Themistagoras ,Thera
186,Euporion,Aspendos,D031,Kratidamos,Torone 2
32,Xenokrates,Astypalaia,D004,Kratinos,Alabanda
33,Bakchyllos,Astypalaia,D004,Kratinos,Alabanda
34,Agathokles,Astypalaia,D004,Kratinos,Alabanda
32,Xenokrates,Astypalaia,D004,Xenokrates,Astypalaia
32,Xenokrates,Astypalaia,D004,Bakchyllos,Astypalaia
32,Xenokrates,Astypalaia,D004,Agathokles,Astypalaia
33,Bakchyllos,Astypalaia,D004,Xenokrates,Astypalaia
33,Bakchyllos,Astypalaia,D004,Bakchyllos,Astypalaia
33,Bakchyllos,Astypalaia,D004,Agathokles,Astypalaia
34,Agathokles,Astypalaia,D004,Xenokrates,Astypalaia
34,Agathokles,Astypalaia,D004,Bakchyllos,Astypalaia
34,Agathokles,Astypalaia,D004,Agathokles,Astypalaia
32,Xenokrates,Astypalaia,D004,Chairephon ,Ephesos
32,Xenokrates,Astypalaia,D004,Artemidoros ,Ephesos
32,Xenokrates,Astypalaia,D004,Hegesias ,Ephesos
32,Xenokrates,Astypalaia,D004,Menekrates ,Ephesos
33,Bakchyllos,Astypalaia,D004,Chairephon ,Ephesos
33,Bakchyllos,Astypalaia,D004,Artemidoros ,Ephesos
33,Bakchyllos,Astypalaia,D004,Hegesias ,Ephesos
33,Bakchyllos,Astypalaia,D004,Menekrates ,Ephesos
34,Agathokles,Astypalaia,D004,Chairephon ,Ephesos
34,Agathokles,Astypalaia,D004,Artemidoros ,Ephesos
34,Agathokles,Astypalaia,D004,Hegesias ,Ephesos
34,Agathokles,Astypalaia,D004,Menekrates ,Ephesos
32,Xenokrates,Astypalaia,D004,Apolonides ,Klazomenai
32,Xenokrates,Astypalaia,D004,Pythion ,Klazomenai
33,Bakchyllos,Astypalaia,D004,Apolonides ,Klazomenai
33,Bakchyllos,Astypalaia,D004,Pythion ,Klazomenai
34,Agathokles,Astypalaia,D004,Apolonides ,Klazomenai
34,Agathokles,Astypalaia,D004,Pythion ,Klazomenai
32,Xenokrates,Astypalaia,D004,Aristophylos,Kos
33,Bakchyllos,Astypalaia,D004,Aristophylos,Kos
34,Agathokles,Astypalaia,D004,Aristophylos,Kos
